IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
180344607,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,05/09/2018,08:00,BAYVIEW,NONE,2600 Block of SAN BRUNO AV,-122.40390700420986,37.72820558797343,POINT (-122.40390700420986 37.72820558797343),18034460706244
180344754,ASSAULT,BATTERY,Wednesday,05/09/2018,07:50,TENDERLOIN,NONE,HYDE ST / MARKET ST,-122.41474383538245,37.778719262789004,POINT (-122.41474383538245 37.778719262789004),18034475404134
180344378,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Wednesday,05/09/2018,07:44,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / HYDE ST,-122.41550824278183,37.78165428060756,POINT (-122.41550824278183 37.78165428060756),18034437816110
180344378,OTHER OFFENSES,PROBATION VIOLATION,Wednesday,05/09/2018,07:44,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / HYDE ST,-122.41550824278183,37.78165428060756,POINT (-122.41550824278183 37.78165428060756),18034437826170
180344378,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,05/09/2018,07:44,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / HYDE ST,-122.41550824278183,37.78165428060756,POINT (-122.41550824278183 37.78165428060756),18034437862050
180344328,TRESPASS,LODGING WITHOUT PERMISSION,Wednesday,05/09/2018,07:37,CENTRAL,NONE,500 Block of JACKSON ST,-122.40476682368472,37.79620226643925,POINT (-122.40476682368472 37.79620226643925),18034432827199
180345780,ASSAULT,BATTERY,Wednesday,05/09/2018,07:30,TENDERLOIN,NONE,200 Block of GOLDEN GATE AV,-122.4143020525436,37.781863316866,POINT (-122.4143020525436 37.781863316866),18034578004134
180344538,NON-CRIMINAL,FOUND PROPERTY,Wednesday,05/09/2018,07:21,RICHMOND,NONE,600 Block of 44TH AV,-122.50481397573262,37.77629078116988,POINT (-122.50481397573262 37.77629078116988),18034453872000
180344403,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,05/09/2018,07:15,SOUTHERN,UNFOUNDED,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),18034440364085
180344481,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,05/09/2018,07:07,INGLESIDE,NONE,0 Block of ROBINSON DR,-122.42871668187439,37.70792190345863,POINT (-122.42871668187439 37.70792190345863),18034448164070
180344845,ASSAULT,BATTERY,Wednesday,05/09/2018,06:50,SOUTHERN,NONE,8TH ST / MISSION ST,-122.41316085096972,37.777456661180715,POINT (-122.41316085096972 37.777456661180715),18034484504134
180344293,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Wednesday,05/09/2018,06:44,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.41196579522851,37.78491418595622,POINT (-122.41196579522851 37.78491418595622),18034429362020
180344306,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Wednesday,05/09/2018,06:41,BAYVIEW,NONE,1600 Block of REVERE AV,-122.39081571978808,37.73209951452204,POINT (-122.39081571978808 37.73209951452204),18034430604013
180344306,SECONDARY CODES,DOMESTIC VIOLENCE,Wednesday,05/09/2018,06:41,BAYVIEW,NONE,1600 Block of REVERE AV,-122.39081571978808,37.73209951452204,POINT (-122.39081571978808 37.73209951452204),18034430615200
180344306,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,05/09/2018,06:41,BAYVIEW,NONE,1600 Block of REVERE AV,-122.39081571978808,37.73209951452204,POINT (-122.39081571978808 37.73209951452204),18034430628160
180351000,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,05/09/2018,06:30,INGLESIDE,NONE,4700 Block of MISSION ST,-122.43619448489602,37.72272703835756,POINT (-122.43619448489602 37.72272703835756),18035100028150
180344271,TRESPASS,TRESPASSING,Wednesday,05/09/2018,06:20,MISSION,NONE,2600 Block of FOLSOM ST,-122.41437805724917,37.75487963522805,POINT (-122.41437805724917 37.75487963522805),18034427127195
180344271,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,05/09/2018,06:20,MISSION,NONE,2600 Block of FOLSOM ST,-122.41437805724917,37.75487963522805,POINT (-122.41437805724917 37.75487963522805),18034427164085
180346954,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Wednesday,05/09/2018,06:01,MISSION,NONE,0 Block of SEWARD ST,-122.44044197728945,37.75834825945198,POINT (-122.44044197728945 37.75834825945198),18034695405012
180346954,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,05/09/2018,06:01,MISSION,NONE,0 Block of SEWARD ST,-122.44044197728945,37.75834825945198,POINT (-122.44044197728945 37.75834825945198),18034695428150
180344259,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,05/09/2018,06:00,MISSION,NONE,0 Block of SEWARD ST,-122.44044197728945,37.75834825945198,POINT (-122.44044197728945 37.75834825945198),18034425964085
180344237,WARRANTS,WARRANT ARREST,Wednesday,05/09/2018,05:45,INGLESIDE,"ARREST, BOOKED",MISSION ST / OCEAN AV,-122.43538545494562,37.7239104470753,POINT (-122.43538545494562 37.7239104470753),18034423763010
180346158,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Wednesday,05/09/2018,05:22,SOUTHERN,NONE,100 Block of SOUTH VAN NESS AV,-122.41829961944065,37.771537628160466,POINT (-122.41829961944065 37.771537628160466),18034615815161
180346158,SECONDARY CODES,DOMESTIC VIOLENCE,Wednesday,05/09/2018,05:22,SOUTHERN,NONE,100 Block of SOUTH VAN NESS AV,-122.41829961944065,37.771537628160466,POINT (-122.41829961944065 37.771537628160466),18034615815200
180347275,MISSING PERSON,MISSING JUVENILE,Wednesday,05/09/2018,05:00,INGLESIDE,NONE,700 Block of SAN JOSE AV,-122.42326251390035,37.74272248170429,POINT (-122.42326251390035 37.74272248170429),18034727574010
180347275,MISSING PERSON,FOUND PERSON,Wednesday,05/09/2018,05:00,INGLESIDE,NONE,700 Block of SAN JOSE AV,-122.42326251390035,37.74272248170429,POINT (-122.42326251390035 37.74272248170429),18034727575000
180344215,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Wednesday,05/09/2018,04:16,MISSION,NONE,21ST ST / TREAT AV,-122.41344955677596,37.75736377959691,POINT (-122.41344955677596 37.75736377959691),18034421513075
180344215,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,05/09/2018,04:16,MISSION,NONE,21ST ST / TREAT AV,-122.41344955677596,37.75736377959691,POINT (-122.41344955677596 37.75736377959691),18034421564085
180346465,BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",Wednesday,05/09/2018,04:05,MISSION,NONE,4400 Block of 18TH ST,-122.43881669287788,37.76071365802592,POINT (-122.43881669287788 37.76071365802592),18034646505072
180344221,MISSING PERSON,FOUND PERSON,Wednesday,05/09/2018,03:53,CENTRAL,CLEARED-CONTACT JUVENILE FOR MORE INFO,400 Block of BAY ST,-122.41442793268851,37.805461618968195,POINT (-122.41442793268851 37.805461618968195),18034422175000
180344196,NON-CRIMINAL,FOUND PROPERTY,Wednesday,05/09/2018,03:52,PARK,NONE,STANYAN ST / CARL ST,-122.45275843964968,37.76544331963184,POINT (-122.45275843964968 37.76544331963184),18034419672000
180344130,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,05/09/2018,02:24,MISSION,NONE,24TH ST / ALABAMA ST,-122.41096266475476,37.75268491961399,POINT (-122.41096266475476 37.75268491961399),18034413064085
180344287,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Wednesday,05/09/2018,02:00,MISSION,NONE,400 Block of CASTRO ST,-122.43515009981229,37.761759724359806,POINT (-122.43515009981229 37.761759724359806),18034428702004
180345451,ASSAULT,INFLICT INJURY ON COHABITEE,Wednesday,05/09/2018,02:00,TARAVAL,NONE,1300 Block of 14TH AV,-122.47167053165661,37.76284986546737,POINT (-122.47167053165661 37.76284986546737),18034545115040
180345451,OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,Wednesday,05/09/2018,02:00,TARAVAL,NONE,1300 Block of 14TH AV,-122.47167053165661,37.76284986546737,POINT (-122.47167053165661 37.76284986546737),18034545115155
180345451,SECONDARY CODES,DOMESTIC VIOLENCE,Wednesday,05/09/2018,02:00,TARAVAL,NONE,1300 Block of 14TH AV,-122.47167053165661,37.76284986546737,POINT (-122.47167053165661 37.76284986546737),18034545115200
180346948,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,05/09/2018,02:00,RICHMOND,NONE,3600 Block of SACRAMENTO ST,-122.45277430132505,37.78739169468502,POINT (-122.45277430132505 37.78739169468502),18034694806301
180346948,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,05/09/2018,02:00,RICHMOND,NONE,3600 Block of SACRAMENTO ST,-122.45277430132505,37.78739169468502,POINT (-122.45277430132505 37.78739169468502),18034694864070
180344124,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,05/09/2018,01:45,CENTRAL,"ARREST, BOOKED",PACIFIC AV / POWELL ST,-122.41007890005163,37.79649323840542,POINT (-122.41007890005163 37.79649323840542),18034412462050
180344083,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Wednesday,05/09/2018,01:28,CENTRAL,NONE,0 Block of PLEASANT ST,-122.41356550037138,37.79283194274735,POINT (-122.41356550037138 37.79283194274735),18034408305083
180344077,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,05/09/2018,01:07,CENTRAL,"ARREST, BOOKED",SANSOME ST / BROADWAY ST,-122.40223245422197,37.79843027735985,POINT (-122.40223245422197 37.79843027735985),18034407765015
180344055,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,05/09/2018,00:50,TENDERLOIN,"ARREST, BOOKED",HYDE ST / EDDY ST,-122.41588506578766,37.7835160564153,POINT (-122.41588506578766 37.7835160564153),18034405565010
180344049,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Wednesday,05/09/2018,00:31,TARAVAL,NONE,1400 Block of 32ND AV,-122.49092650708315,37.7601312851484,POINT (-122.49092650708315 37.7601312851484),18034404915150
180344049,SECONDARY CODES,DOMESTIC VIOLENCE,Wednesday,05/09/2018,00:31,TARAVAL,NONE,1400 Block of 32ND AV,-122.49092650708315,37.7601312851484,POINT (-122.49092650708315 37.7601312851484),18034404915200
180344152,EXTORTION,EXTORTION,Wednesday,05/09/2018,00:30,TARAVAL,NONE,2600 Block of 18TH AV,-122.47436644243325,37.73840263448753,POINT (-122.47436644243325 37.73840263448753),18034415226100
180345257,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,05/09/2018,00:30,BAYVIEW,NONE,0 Block of DAKOTA ST,-122.39563543616825,37.75356457465939,POINT (-122.39563543616825 37.75356457465939),18034525707021
180344005,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,05/09/2018,00:10,MISSION,NONE,SANCHEZ ST / DORLAND ST,-122.43065362087466,37.761953517457066,POINT (-122.43065362087466 37.761953517457066),18034400506242
180344005,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,05/09/2018,00:10,MISSION,NONE,SANCHEZ ST / DORLAND ST,-122.43065362087466,37.761953517457066,POINT (-122.43065362087466 37.761953517457066),18034400564085
180344027,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Wednesday,05/09/2018,00:04,PARK,"ARREST, BOOKED",OAK ST / PIERCE ST,-122.4341111237247,37.773549301489204,POINT (-122.4341111237247 37.773549301489204),18034402705014
180344027,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,05/09/2018,00:04,PARK,"ARREST, BOOKED",OAK ST / PIERCE ST,-122.4341111237247,37.773549301489204,POINT (-122.4341111237247 37.773549301489204),18034402716710
180344027,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Wednesday,05/09/2018,00:04,PARK,"ARREST, BOOKED",OAK ST / PIERCE ST,-122.4341111237247,37.773549301489204,POINT (-122.4341111237247 37.773549301489204),18034402727130
180345229,NON-CRIMINAL,FOUND PROPERTY,Wednesday,05/09/2018,00:01,TENDERLOIN,NONE,MARKET ST / 9TH ST,-122.41629382093528,37.77749367773503,POINT (-122.41629382093528 37.77749367773503),18034522972000
180347601,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Wednesday,05/09/2018,00:01,MISSION,NONE,1000 Block of POTRERO AV,-122.40653911514814,37.75648641093089,POINT (-122.40653911514814 37.75648641093089),18034760102004
180347601,SECONDARY CODES,DOMESTIC VIOLENCE,Wednesday,05/09/2018,00:01,MISSION,NONE,1000 Block of POTRERO AV,-122.40653911514814,37.75648641093089,POINT (-122.40653911514814 37.75648641093089),18034760115200
186105467,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,05/09/2018,00:01,PARK,NONE,BAKER ST / OAK ST,-122.44073711865174,37.77271246601719,POINT (-122.44073711865174 37.77271246601719),18610546706224
186107009,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,05/09/2018,00:01,MISSION,NONE,FOLSOM ST / 15TH ST,-122.41546437287386,37.76693702928743,POINT (-122.41546437287386 37.76693702928743),18610700906244
180344061,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,05/08/2018,23:40,INGLESIDE,NONE,0 Block of SAINT MARYS AV,-122.42876254313883,37.73534765529954,POINT (-122.42876254313883 37.73534765529954),18034406168020
186105774,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,05/08/2018,23:30,MISSION,NONE,2300 Block of MARKET ST,-122.43403618213961,37.76329419524616,POINT (-122.43403618213961 37.76329419524616),18610577428150
180343972,WEAPON LAWS,POSS OF LOADED FIREARM,Tuesday,05/08/2018,23:28,INGLESIDE,NONE,200 Block of SANTOS ST,-122.4197875999179,37.70913187166839,POINT (-122.4197875999179 37.70913187166839),18034397212100
180343972,WEAPON LAWS,"FIREARM, LOADED, IN VEHICLE, POSSESSION OR USE",Tuesday,05/08/2018,23:28,INGLESIDE,NONE,200 Block of SANTOS ST,-122.4197875999179,37.70913187166839,POINT (-122.4197875999179 37.70913187166839),18034397212168
180343972,WEAPON LAWS,"FIREARM, ARMED WHILE POSSESSING CONTROLLED SUBSTANCE",Tuesday,05/08/2018,23:28,INGLESIDE,NONE,200 Block of SANTOS ST,-122.4197875999179,37.70913187166839,POINT (-122.4197875999179 37.70913187166839),18034397216780
180344118,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,05/08/2018,23:13,CENTRAL,"ARREST, BOOKED",500 Block of SUTTER ST,-122.40944548448762,37.789173205941,POINT (-122.40944548448762 37.789173205941),18034411816710
180344118,OTHER OFFENSES,RESISTING ARREST,Tuesday,05/08/2018,23:13,CENTRAL,"ARREST, BOOKED",500 Block of SUTTER ST,-122.40944548448762,37.789173205941,POINT (-122.40944548448762 37.789173205941),18034411827170
180344118,TRESPASS,TRESPASSING,Tuesday,05/08/2018,23:13,CENTRAL,"ARREST, BOOKED",500 Block of SUTTER ST,-122.40944548448762,37.789173205941,POINT (-122.40944548448762 37.789173205941),18034411827195
180343950,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,05/08/2018,23:00,MISSION,NONE,VALENCIA ST / CESAR CHAVEZ ST,-122.42027922768006,37.748124661601594,POINT (-122.42027922768006 37.748124661601594),18034395064020
186106120,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/08/2018,23:00,NORTHERN,NONE,OCTAVIA ST / HAIGHT ST,-122.42386927169662,37.772942263097825,POINT (-122.42386927169662 37.772942263097825),18610612006244
180343922,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,05/08/2018,22:50,NORTHERN,NONE,1400 Block of JEFFERSON ST,-122.43643592887521,37.80563177251836,POINT (-122.43643592887521 37.80563177251836),18034392264020
180343938,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,05/08/2018,22:30,CENTRAL,"ARREST, BOOKED",POWELL ST / JACKSON ST,-122.40990058903373,37.795617118662044,POINT (-122.40990058903373 37.795617118662044),18034393816710
180343938,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,05/08/2018,22:30,CENTRAL,"ARREST, BOOKED",POWELL ST / JACKSON ST,-122.40990058903373,37.795617118662044,POINT (-122.40990058903373 37.795617118662044),18034393865016
180345984,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Tuesday,05/08/2018,22:30,TARAVAL,NONE,1500 Block of GREAT HY,-122.50893600210853,37.75746983673157,POINT (-122.50893600210853 37.75746983673157),18034598405011
180345984,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,05/08/2018,22:30,TARAVAL,NONE,1500 Block of GREAT HY,-122.50893600210853,37.75746983673157,POINT (-122.50893600210853 37.75746983673157),18034598428150
180343790,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,05/08/2018,22:10,MISSION,NONE,24TH ST / VALENCIA ST,-122.42066577132866,37.75210415530513,POINT (-122.42066577132866 37.75210415530513),18034379064020
180343825,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,05/08/2018,22:00,CENTRAL,NONE,MASON ST / BEACH ST,-122.41397957758632,37.80748076578319,POINT (-122.41397957758632 37.80748076578319),18034382503074
180343994,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/08/2018,22:00,RICHMOND,NONE,300 Block of 7TH AV,-122.46535219909352,37.78191291932769,POINT (-122.46535219909352 37.78191291932769),18034399406244
186104970,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/08/2018,22:00,RICHMOND,NONE,7TH AV / CLEMENT ST,-122.46549360831203,37.782889005058735,POINT (-122.46549360831203 37.782889005058735),18610497006244
180343778,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,05/08/2018,21:57,INGLESIDE,NONE,900 Block of MONTEREY BL,-122.45711209232648,37.73116279239314,POINT (-122.45711209232648 37.73116279239314),18034377864085
180343728,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,05/08/2018,21:48,TENDERLOIN,NONE,100 Block of EDDY ST,-122.41015707391111,37.784297384331246,POINT (-122.41015707391111 37.784297384331246),18034372864020
186106421,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/08/2018,21:45,CENTRAL,NONE,100 Block of SUTTER ST,-122.40336641711204,37.78994529960105,POINT (-122.40336641711204 37.78994529960105),18610642106244
186105768,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/08/2018,21:30,MISSION,NONE,600 Block of VALENCIA ST,-122.42174765046308,37.762743660114744,POINT (-122.42174765046308 37.762743660114744),18610576806244
180343706,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,05/08/2018,21:29,CENTRAL,NONE,DAVIS ST / CLAY ST,-122.39797787725699,37.79531243648073,POINT (-122.39797787725699 37.79531243648073),18034370603074
180343706,ASSAULT,BATTERY,Tuesday,05/08/2018,21:29,CENTRAL,NONE,DAVIS ST / CLAY ST,-122.39797787725699,37.79531243648073,POINT (-122.39797787725699 37.79531243648073),18034370604134
180343706,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,05/08/2018,21:29,CENTRAL,NONE,DAVIS ST / CLAY ST,-122.39797787725699,37.79531243648073,POINT (-122.39797787725699 37.79531243648073),18034370628160
180343819,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,05/08/2018,21:21,RICHMOND,NONE,GREAT HY / FULTON ST,-122.51105424825789,37.771338782657786,POINT (-122.51105424825789 37.771338782657786),18034381964020
180343916,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Tuesday,05/08/2018,21:05,NORTHERN,NONE,2100 Block of FILBERT ST,-122.43488367014201,37.79817782857353,POINT (-122.43488367014201 37.79817782857353),18034391605051
180343712,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/08/2018,21:00,NORTHERN,NONE,0 Block of GROVE ST,-122.41742986085018,37.77853493543938,POINT (-122.41742986085018 37.77853493543938),18034371206244
180343734,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/08/2018,21:00,RICHMOND,NONE,200 Block of CLEMENT ST,-122.46174940549145,37.78300758427588,POINT (-122.46174940549145 37.78300758427588),18034373406244
180343734,NON-CRIMINAL,FOUND PROPERTY,Tuesday,05/08/2018,21:00,RICHMOND,NONE,200 Block of CLEMENT ST,-122.46174940549145,37.78300758427588,POINT (-122.46174940549145 37.78300758427588),18034373472000
180343847,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/08/2018,21:00,MISSION,NONE,MISSION ST / 23RD ST,-122.41859672745866,37.75383820485006,POINT (-122.41859672745866 37.75383820485006),18034384706244
180358040,NON-CRIMINAL,LOST PROPERTY,Tuesday,05/08/2018,21:00,TENDERLOIN,NONE,300 Block of EDDY ST,-122.4129305220591,37.783834437414136,POINT (-122.4129305220591 37.783834437414136),18035804071000
186105871,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/08/2018,21:00,MISSION,NONE,2100 Block of MISSION ST,-122.41947048851483,37.76227017399144,POINT (-122.41947048851483 37.76227017399144),18610587106244
186106443,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,05/08/2018,21:00,CENTRAL,NONE,POST ST / JONES ST,-122.41335805114073,37.78766371957205,POINT (-122.41335805114073 37.78766371957205),18610644328150
180343643,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,05/08/2018,20:54,CENTRAL,NONE,KEARNY ST / POST ST,-122.40366346396232,37.78889468021097,POINT (-122.40366346396232 37.78889468021097),18034364306154
180343637,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Tuesday,05/08/2018,20:51,MISSION,"ARREST, BOOKED",18TH ST / CASTRO ST,-122.43500286429793,37.76088780611937,POINT (-122.43500286429793 37.76088780611937),18034363704013
180343615,ARSON,ARSON,Tuesday,05/08/2018,20:50,MISSION,NONE,25TH ST / TREAT AV,-122.41283855401865,37.75096787607588,POINT (-122.41283855401865 37.75096787607588),18034361526030
180343693,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/08/2018,20:50,CENTRAL,NONE,LARKIN ST / BEACH ST,-122.42219944482974,37.806435110351494,POINT (-122.42219944482974 37.806435110351494),18034369306244
180343693,OTHER OFFENSES,EVADING A POLICE OFFICER RECKLESSLY,Tuesday,05/08/2018,20:50,CENTRAL,NONE,LARKIN ST / BEACH ST,-122.42219944482974,37.806435110351494,POINT (-122.42219944482974 37.806435110351494),18034369327175
180343693,NON-CRIMINAL,SEARCH WARRANT SERVICE,Tuesday,05/08/2018,20:50,CENTRAL,NONE,LARKIN ST / BEACH ST,-122.42219944482974,37.806435110351494,POINT (-122.42219944482974 37.806435110351494),18034369375025
180343659,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,05/08/2018,20:30,TARAVAL,NONE,1800 Block of OCEAN AV,-122.46168315955899,37.72518972367484,POINT (-122.46168315955899 37.72518972367484),18034365906363
180343621,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Tuesday,05/08/2018,20:28,NORTHERN,NONE,2300 Block of CHESTNUT ST,-122.44201678560036,37.80002781544521,POINT (-122.44201678560036 37.80002781544521),18034362105073
180348944,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,05/08/2018,20:20,SOUTHERN,NONE,0 Block of NORFOLK ST,-122.41358121015747,37.77093148197628,POINT (-122.41358121015747 37.77093148197628),18034894406243
180345003,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Tuesday,05/08/2018,20:10,SOUTHERN,NONE,0 Block of STILLMAN ST,-122.39523769666765,37.782571070531105,POINT (-122.39523769666765 37.782571070531105),18034500305151
180346625,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,05/08/2018,20:06,MISSION,"ARREST, BOOKED",500 Block of DOLORES ST,-122.4260365665262,37.759419804663,POINT (-122.4260365665262 37.759419804663),18034662562050
180344726,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Tuesday,05/08/2018,20:01,TARAVAL,NONE,1300 Block of 45TH AV,-122.50499001382366,37.76138118529802,POINT (-122.50499001382366 37.76138118529802),18034472605083
180344447,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,05/08/2018,20:00,TARAVAL,NONE,1800 Block of 8TH AV,-122.4644559401923,37.75381026309831,POINT (-122.4644559401923 37.75381026309831),18034444728150
186106051,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/08/2018,20:00,SOUTHERN,NONE,HARRISON ST / THE EMBARCADEROSOUTH ST,-122.38848556238665,37.78957276256299,POINT (-122.38848556238665 37.78957276256299),18610605106244
186105752,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/08/2018,19:50,MISSION,NONE,16TH ST / GUERRERO ST,-122.424104315404,37.76478281658927,POINT (-122.424104315404 37.76478281658927),18610575206244
180344209,ASSAULT,BATTERY,Tuesday,05/08/2018,19:46,RICHMOND,NONE,500 Block of 5TH AV,-122.46293809838626,37.77819604570915,POINT (-122.46293809838626 37.77819604570915),18034420904134
180343364,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Tuesday,05/08/2018,19:40,MISSION,"ARREST, BOOKED",400 Block of CASTRO ST,-122.43501209378907,37.76176771829544,POINT (-122.43501209378907 37.76176771829544),18034336464002
180343518,NON-CRIMINAL,FOUND PROPERTY,Tuesday,05/08/2018,19:30,NORTHERN,NONE,1300 Block of LOMBARD ST,-122.42375439550864,37.80150331315271,POINT (-122.42375439550864 37.80150331315271),18034351872000
180343574,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/08/2018,19:30,PARK,NONE,2600 Block of GEARY BL,-122.44661297883863,37.782245822391744,POINT (-122.44661297883863 37.782245822391744),18034357406244
180343944,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/08/2018,19:15,CENTRAL,NONE,WASHINGTON ST / THE EMBARCADERONORTH ST,-122.39532966298277,37.79666529830141,POINT (-122.39532966298277 37.79666529830141),18034394406244
186106039,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/08/2018,19:15,SOUTHERN,NONE,MAIN ST / MISSION ST,-122.39494349387542,37.791842469000116,POINT (-122.39494349387542 37.791842469000116),18610603906244
180343405,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Tuesday,05/08/2018,19:05,MISSION,"ARREST, BOOKED",600 Block of VALENCIA ST,-122.42174765046308,37.762743660114744,POINT (-122.42174765046308 37.762743660114744),18034340512030
180343405,OTHER OFFENSES,RESISTING ARREST,Tuesday,05/08/2018,19:05,MISSION,"ARREST, BOOKED",600 Block of VALENCIA ST,-122.42174765046308,37.762743660114744,POINT (-122.42174765046308 37.762743660114744),18034340527170
